C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_48_181.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_48_181.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_48_181.jpg, -0.05735312, 1, 0, 11.54041
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_48_282.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_48_282.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_48_282.jpg, -0.333489, 1, 0, 12.39254
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_48_386.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_48_386.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_48_386.jpg, 0, 1, 0, 13.78782
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_48_485.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_48_485.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_48_485.jpg, 0, 1, 0, 14.85848
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_48_590.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_48_590.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_48_590.jpg, -0.03323812, 1, 0, 15.86333
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_48_694.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_48_694.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_48_694.jpg, -0.3347905, 1, 0, 16.92396
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_48_798.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_48_798.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_48_798.jpg, -0.08408929, 1, 0, 17.93345
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_48_900.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_48_900.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_48_900.jpg, 0, 1, 0, 18.97548
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_49_002.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_49_002.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_49_002.jpg, 0, 1, 0, 19.9813
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_49_104.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_49_104.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_49_104.jpg, -0.3548028, 1, 0, 21.13463
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_49_204.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_49_204.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_49_204.jpg, -0.05056576, 1, 0, 22.12358
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_49_307.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_49_307.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_49_307.jpg, 0, 1, 0, 23.09871
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_49_407.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_49_407.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_49_407.jpg, 0, 1, 0, 24.07377
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_49_510.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_49_510.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_49_510.jpg, -0.2947401, 1, 0, 24.99896
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_49_613.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_49_613.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_49_613.jpg, -0.5886612, 1, 0, 25.76382
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_49_716.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_49_716.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_49_716.jpg, -0.8639815, 1, 0, 26.35415
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_49_816.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_49_816.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_49_816.jpg, -0.5556508, 1, 0, 27.19725
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_49_917.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_49_917.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_49_917.jpg, -0.2556853, 1, 0, 28.17834
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_50_019.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_50_019.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_50_019.jpg, 0, 1, 0, 29.08944
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_50_122.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_50_122.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_50_122.jpg, 0, 1, 0, 29.99686
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_50_224.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_50_224.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_50_224.jpg, 0, 1, 0, 30.19054
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_50_325.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_50_325.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_50_325.jpg, 0, 1, 0, 30.18918
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_50_429.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_50_429.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_50_429.jpg, 0, 1, 0, 30.19023
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_50_529.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_50_529.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_50_529.jpg, 0, 1, 0, 30.19032
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_50_630.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_50_630.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_50_630.jpg, 0, 1, 0, 30.19033
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_50_733.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_50_733.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_50_733.jpg, 0, 1, 0, 30.1903
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_50_833.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_50_833.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_50_833.jpg, -0.2711201, 1, 0, 30.17173
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_50_935.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_50_935.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_50_935.jpg, -0.02505971, 1, 0, 30.19029
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_51_035.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_51_035.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_51_035.jpg, 0, 1, 0, 30.1906
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_51_137.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_51_137.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_51_137.jpg, 0, 1, 0, 30.19028
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_51_239.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_51_239.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_51_239.jpg, 0, 1, 0, 30.19029
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_51_342.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_51_342.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_51_342.jpg, -0.2829324, 1, 0, 30.17174
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_51_443.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_51_443.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_51_443.jpg, -0.08625508, 1, 0, 30.19112
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_51_544.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_51_544.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_51_544.jpg, 0, 1, 0, 30.18999
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_51_646.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_51_646.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_51_646.jpg, 0, 1, 0, 30.19019
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_51_747.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_51_747.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_51_747.jpg, 0, 1, 0, 30.19031
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_51_848.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_51_848.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_51_848.jpg, -0.06726237, 1, 0, 30.18937
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_51_949.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_51_949.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_51_949.jpg, -0.238232, 1, 0, 30.17827
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_52_050.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_52_050.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_52_050.jpg, 0, 1, 0, 30.18886
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_52_150.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_52_150.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_52_150.jpg, 0, 1, 0, 30.19016
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_52_254.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_52_254.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_52_254.jpg, 0, 1, 0, 30.19032
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_52_358.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_52_358.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_52_358.jpg, -0.2712266, 1, 0, 30.1732
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_52_459.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_52_459.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_52_459.jpg, -0.4395286, 1, 0, 30.15874
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_52_560.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_52_560.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_52_560.jpg, -0.135449, 1, 0, 30.19292
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_52_663.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_52_663.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_52_663.jpg, 0, 1, 0, 30.18833
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_52_767.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_52_767.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_52_767.jpg, 0, 1, 0, 30.19025
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_52_868.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_52_868.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_52_868.jpg, 0, 1, 0, 30.19028
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_52_969.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_52_969.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_52_969.jpg, 0, 1, 0, 30.19029
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_53_073.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_53_073.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_53_073.jpg, 0, 1, 0, 30.19028
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_53_173.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_53_173.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_53_173.jpg, 0, 1, 0, 30.19031
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_53_278.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_53_278.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_53_278.jpg, 0, 1, 0, 30.19031
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_53_383.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_53_383.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_53_383.jpg, -0.2628533, 1, 0, 30.17342
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_53_488.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_53_488.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_53_488.jpg, 0, 1, 0, 30.18967
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_53_589.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_53_589.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_53_589.jpg, 0, 1, 0, 30.19025
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_53_692.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_53_692.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_53_692.jpg, 0, 1, 0, 30.19027
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_53_793.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_53_793.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_53_793.jpg, 0, 1, 0, 30.19031
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_53_896.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_53_896.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_53_896.jpg, -0.1878826, 1, 0, 30.18094
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_53_999.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_53_999.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_53_999.jpg, -0.2696668, 1, 0, 30.18115
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_54_103.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_54_103.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_54_103.jpg, 0, 1, 0, 30.18839
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_54_206.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_54_206.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_54_206.jpg, 0, 1, 0, 30.19027
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_54_311.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_54_311.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_54_311.jpg, 0, 1, 0, 30.19027
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_54_412.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_54_412.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_54_412.jpg, -0.0500639, 1, 0, 30.18981
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_54_513.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_54_513.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_54_513.jpg, -0.3501245, 1, 0, 30.1627
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_54_614.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_54_614.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_54_614.jpg, -0.09166167, 1, 0, 30.19124
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_54_717.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_54_717.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_54_717.jpg, 0, 1, 0, 30.18973
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_54_820.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_54_820.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_54_820.jpg, 0, 1, 0, 30.19025
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_54_920.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_54_920.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_54_920.jpg, 0, 1, 0, 30.1903
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_55_022.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_55_022.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_55_022.jpg, 0, 1, 0, 30.1903
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_55_122.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_55_122.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_55_122.jpg, 0, 1, 0, 30.19028
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_55_226.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_55_226.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_55_226.jpg, 0, 1, 0, 30.19035
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_55_330.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_55_330.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_55_330.jpg, 0, 1, 0, 30.19028
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_55_431.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_55_431.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_55_431.jpg, -0.1373566, 1, 0, 30.1853
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_55_534.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_55_534.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_55_534.jpg, -0.2328016, 1, 0, 30.18328
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_55_638.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_55_638.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_55_638.jpg, 0, 1, 0, 30.18853
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_55_741.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_55_741.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_55_741.jpg, 0, 1, 0, 30.19013
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_55_845.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_55_845.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_55_845.jpg, 0, 1, 0, 30.19029
C:\Users\hp\Desktop\Data\IMG\center_2019_05_29_10_00_55_945.jpg, C:\Users\hp\Desktop\Data\IMG\left_2019_05_29_10_00_55_945.jpg, C:\Users\hp\Desktop\Data\IMG\right_2019_05_29_10_00_55_945.jpg, -0.1533849, 1, 0, 30.18439
